id,listing_url,name,neighbourhood_cleansed,zipcode,country,latitude,longitude,room_type,accommodates,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
13188501,https://www.airbnb.com/rooms/13188501,Beacon Hill Studio Apartment,Beacon Hill,2114,United States,42.36090398377256,-71.07086114679885,Entire home/apt,2,$179.00,86,9,9,9,10,10,9
13189564,https://www.airbnb.com/rooms/13189564,Historic townhouse in center of Boston,Downtown,2108,United States,42.360987300659126,-71.05776533539698,Entire home/apt,6,$425.00,97,10,10,10,10,10,10
13190410,https://www.airbnb.com/rooms/13190410,"Stayloom's Spacious, Stylish Destination | Near T",South Boston,2127,United States,42.33962035784557,-71.05130743997775,Entire home/apt,13,"$5,000.00",97,10,10,10,10,10,9
13214949,https://www.airbnb.com/rooms/13214949,Have fun and find rest affordably,Roxbury,2119,United States,42.32446331697158,-71.0860594374872,Entire home/apt,6,$180.00,94,9,9,10,10,8,9
13216268,https://www.airbnb.com/rooms/13216268,Lux 3 floor penthouse with roof deck in Downtown,Downtown,2111,United States,42.34962916876406,-71.05630122120027,Entire home/apt,8,$700.00,94,10,10,10,10,10,9
13218392,https://www.airbnb.com/rooms/13218392,Back Bay Studio - PrudentialCenter/Copley/Symphony,Back Bay,2115,United States,42.343880190626564,-71.08399516188275,Entire home/apt,2,$145.00,87,9,8,10,10,10,9
13239143,https://www.airbnb.com/rooms/13239143,Small Room Renovated House Walk/Bus to Redline,Dorchester,2121,United States,42.30613474700478,-71.07287448194876,Private room,1,$36.00,100,10,10,10,10,10,10
13239882,https://www.airbnb.com/rooms/13239882,Off-St. Parking Large Room Clean Renovated House,Roxbury,2119,United States,42.31589603830794,-71.07939555192331,Private room,1,$36.00,,,,,,,
13242393,https://www.airbnb.com/rooms/13242393,Renovated House near Subway/Rail Everything New,Dorchester,2121,United States,42.304372794658335,-71.07193226049871,Private room,1,$36.00,100,10,10,10,10,9,10
13248823,https://www.airbnb.com/rooms/13248823,Cozy North End Studio - Perfect location!,North End,2109,United States,42.368682503928206,-71.05430825519376,Entire home/apt,2,$210.00,100,10,10,10,10,10,10
13249829,https://www.airbnb.com/rooms/13249829,748$ / week sunny & renovated 2 BDR in Beacon Hill,Beacon Hill,2114,United States,42.36038187728937,-71.06780657681584,Entire home/apt,4,$120.00,100,10,10,10,10,10,10
13249923,https://www.airbnb.com/rooms/13249923,"Walk/Bus to Redline/Rail stations, Private Balcony",Dorchester,2121,United States,42.306401989579044,-71.07274829511499,Private room,1,$36.00,100,10,10,10,10,10,10
13258244,https://www.airbnb.com/rooms/13258244,Comfortable quite room.,Roxbury,2121,United States,42.31626447242212,-71.09222251913793,Private room,1,$35.00,100,10,10,10,10,10,10
13261006,https://www.airbnb.com/rooms/13261006,"Private room, A/C, with shared bath, rooftop.",Roxbury,2118,United States,42.339793473451174,-71.0822644347498,Private room,2,$75.00,,,,,,,
13261681,https://www.airbnb.com/rooms/13261681,Private Room w/ Two Queen Comfortable Beds,West Roxbury,2132,United States,42.27426066859584,-71.16704388685727,Private room,4,$68.00,88,9,10,9,9,9,9
13264687,https://www.airbnb.com/rooms/13264687,"Sofa-bed with laundry, Wi-Fi, and kitchen near BC",Brighton,2135,United States,42.35639291040471,-71.16396428401576,Shared room,2,$40.00,80,9,9,9,10,10,10
13265095,https://www.airbnb.com/rooms/13265095,Brighton 2BR by BC campus with lake view and AC,Brighton,2135,United States,42.33849421236447,-71.15534373669092,Entire home/apt,4,$120.00,100,10,10,10,10,10,10
13266133,https://www.airbnb.com/rooms/13266133,My Boston room by the subway :),Dorchester,2124,United States,42.29393457616161,-71.06461762034647,Private room,2,$75.00,100,10,10,10,10,10,10
13266176,https://www.airbnb.com/rooms/13266176,Private Room with Queen Bed,West Roxbury,2132,United States,42.27427278569533,-71.16860805844178,Private room,2,$65.00,88,9,9,10,10,9,9
13266833,https://www.airbnb.com/rooms/13266833,Private Room in Back Bay Boston! MAY-AUG 30,Fenway,2115,United States,42.34423914179057,-71.08935568628476,Private room,1,$97.00,87,10,6,10,9,10,9
13275308,https://www.airbnb.com/rooms/13275308,Stunning and Spacious in City Center,Downtown,2109,United States,42.35814948938496,-71.05479106560645,Entire home/apt,6,$363.00,96,10,9,10,10,10,9
13275334,https://www.airbnb.com/rooms/13275334,The Lofty Room,Hyde Park,2136,United States,42.26998701463762,-71.11649405738541,Private room,2,$75.00,94,9,9,10,10,9,9
13282275,https://www.airbnb.com/rooms/13282275,Cozy condo in South Boston,South Boston,2127,United States,42.33251098608657,-71.03508240366455,Entire home/apt,1,$134.00,100,10,10,10,10,10,10
13296735,https://www.airbnb.com/rooms/13296735,Cozy 1 bedroom in stylish Cape,Hyde Park,2136,United States,42.24448148912343,-71.11683436059964,Private room,2,$95.00,98,10,10,10,10,10,10
13298014,https://www.airbnb.com/rooms/13298014,Single room available for month of July,Fenway,2115,United States,42.34914402100308,-71.09830532558644,Private room,1,$77.00,60,8,4,10,8,4,6
13298137,https://www.airbnb.com/rooms/13298137,EZ to Downtown/Longwood Off-St Parking Renovated,Roxbury,2119,United States,42.31633898628723,-71.07923884196165,Private room,1,$33.00,100,10,10,10,10,10,10
13299410,https://www.airbnb.com/rooms/13299410,"Minutes to Red Line station, great for summer",Dorchester,2125,United States,42.319181038315406,-71.05659629821518,Private room,1,$50.00,90,10,9,10,10,9,10
13309117,https://www.airbnb.com/rooms/13309117,Beautiful townhouse w/ free parking,Brighton,2135,United States,42.347587380140475,-71.15233750259118,Private room,2,$75.00,80,8,6,10,10,10,8
13318522,https://www.airbnb.com/rooms/13318522,Big and Bright Home (perfect for families),Roslindale,2131,United States,42.28521460823645,-71.13172055160334,Entire home/apt,5,$261.00,100,10,10,10,10,10,10
13325983,https://www.airbnb.com/rooms/13325983,Private 1 bed/ 1 bath near Red line (JFK/Umass),Dorchester,2125,United States,42.3205904956033,-71.04375557556561,Private room,2,$60.00,83,9,8,10,8,9,8
13327034,https://www.airbnb.com/rooms/13327034,"Allston, Close to Harvard Business School + BU G",Allston,2134,United States,42.35860655750685,-71.1305753163121,Private room,2,$70.00,94,10,10,10,9,9,10
13333256,https://www.airbnb.com/rooms/13333256,Nice bedroom in Boston. Right by the T.,Brighton,2135,United States,42.34031439369014,-71.14496231110071,Private room,1,$29.00,,,,,,,
13333623,https://www.airbnb.com/rooms/13333623,Spacious One bedroom in South Boston's East side,South Boston,2127,United States,42.332309392956674,-71.04335595068373,Entire home/apt,3,$150.00,,,,,,,
13333862,https://www.airbnb.com/rooms/13333862,"Sunny room, colorful artist home",Jamaica Plain,2130,United States,42.31706413362148,-71.10358571999897,Private room,3,$75.00,,,,,,,
13334098,https://www.airbnb.com/rooms/13334098,3BR + Office Single Family in Jamaica Plain,Jamaica Plain,2130,United States,42.30988682257417,-71.11789702317628,Entire home/apt,5,$140.00,100,10,10,10,10,10,10
13344433,https://www.airbnb.com/rooms/13344433,Sun filled modern master suite and separate den,Jamaica Plain,2130,United States,42.30637132044274,-71.11350717401692,Entire home/apt,4,$170.00,99,10,10,10,10,10,10
13345701,https://www.airbnb.com/rooms/13345701,"Allston, Close to Harvard Business School + BU H",Allston,2134,United States,42.35913732960637,-71.13005211169698,Private room,2,$70.00,93,10,10,10,10,9,9
13347495,https://www.airbnb.com/rooms/13347495,Green Line T at Front Door!,Brighton,2135,United States,42.33974883982183,-71.15094387267646,Entire home/apt,2,$79.00,,,,,,,
13355213,https://www.airbnb.com/rooms/13355213,VERY convenient bed in a LUXURIOUS house,Allston,2134,United States,42.34999922872795,-71.13325251178459,Shared room,2,$59.00,95,9,10,10,10,10,9
13363171,https://www.airbnb.com/rooms/13363171,"Colorful artist home, prime location!",Jamaica Plain,2130,United States,42.315529257252386,-71.10240299583324,Entire home/apt,2,$100.00,100,10,10,10,10,10,10
13377097,https://www.airbnb.com/rooms/13377097,Montgomery Place - Room 1 with optional Aux Room,South End,2116,United States,42.34402060645204,-71.0742996276532,Private room,3,$150.00,98,10,10,10,10,10,10
13378923,https://www.airbnb.com/rooms/13378923,Montgomery Place - Studio (Room 6),South End,2116,United States,42.34386190737302,-71.07419704066525,Entire home/apt,2,$160.00,99,10,10,10,10,10,10
13378936,https://www.airbnb.com/rooms/13378936,Montgomery Place - Apartment-Ette (Room 5),South End,2116,United States,42.34451312552965,-71.07422168503966,Entire home/apt,4,$170.00,99,10,10,10,10,10,10
13378987,https://www.airbnb.com/rooms/13378987,Comfort and peace in the South End.,South End,2118,United States,42.34230308536128,-71.08036333667405,Entire home/apt,7,$450.00,92,9,9,9,9,10,9
13391640,https://www.airbnb.com/rooms/13391640,Back Bay Apt - Close and Convenient to Everywhere,Back Bay,,United States,42.35502415844883,-71.0752342569542,Entire home/apt,2,$200.00,86,9,8,9,9,10,9
13393418,https://www.airbnb.com/rooms/13393418,☆BostonAirport/Downtown/TDgarden/Convention Ctr/T☆,East Boston,2128,United States,42.37775680004031,-71.03474222341573,Entire home/apt,4,$150.00,94,10,10,10,10,9,9
13394184,https://www.airbnb.com/rooms/13394184,East Boston Student Sublet $800/month,East Boston,2128,United States,42.36925900670464,-71.03613369483693,Private room,1,$30.00,,,,,,,
13414159,https://www.airbnb.com/rooms/13414159,Amazing & convenient Charlestown Navy Yard Apt,Charlestown,2129,United States,42.37755837170107,-71.05133817692955,Entire home/apt,6,$193.00,95,10,10,9,10,9,9
13414367,https://www.airbnb.com/rooms/13414367,Quiet 1BR in the Heart of the North End,North End,2113,United States,42.364735243335424,-71.05412820463829,Entire home/apt,2,$108.00,96,10,10,10,10,10,9
13415984,https://www.airbnb.com/rooms/13415984,Conveniently Located South Boston Apartment,South Boston,2127,United States,42.32995529992397,-71.05758626674961,Entire home/apt,3,$109.00,,,,,,,
13422887,https://www.airbnb.com/rooms/13422887,"Small Room, Off-St. Parking, AC, Renovated Clean",Roxbury,2119,United States,42.315683844667426,-71.0806057438251,Private room,1,$35.00,100,10,10,10,10,10,10
13433298,https://www.airbnb.com/rooms/13433298,Centrally located brownstone on historic Beacon St,Back Bay,2116,United States,42.35329571000252,-71.07778636887703,Entire home/apt,3,$160.00,96,10,10,10,10,10,10
13443949,https://www.airbnb.com/rooms/13443949,红线地铁JFK/UMASS 站边上的一个房间#2,Dorchester,2125,United States,42.31677606386787,-71.05337117477876,Private room,2,$62.00,82,9,9,9,9,9,9
13450030,https://www.airbnb.com/rooms/13450030,"Allston, Close to Harvard Business School + BU I",Allston,2134,United States,42.358822534424604,-71.13018410513656,Private room,2,$70.00,93,10,10,10,9,9,9
13466910,https://www.airbnb.com/rooms/13466910,"Newbury St, LUXURY Penthouse! Private Decks!!!",Back Bay,2116,United States,42.348308231810464,-71.08225850831094,Entire home/apt,5,$299.00,95,9,9,10,10,10,9
13477286,https://www.airbnb.com/rooms/13477286,Spacious 3BR in the South End near Copley Square,South End,2116,United States,42.34565356501126,-71.07650502956932,Entire home/apt,5,$550.00,100,10,10,10,10,10,8
13478868,https://www.airbnb.com/rooms/13478868,Brighton-Allston quiet neighborhood/furnished,Brighton,2135,United States,42.35907680533266,-71.1440690561767,Private room,1,$40.00,96,10,9,10,10,10,10
13490995,https://www.airbnb.com/rooms/13490995,"1 Harvard, Boston University, MIT",Brighton,2134,United States,42.356332874386595,-71.1386750060265,Private room,1,$30.00,100,10,10,10,10,10,9
13494185,https://www.airbnb.com/rooms/13494185,Montgomery Place - Parlor Room (Room 2),South End,2116,United States,42.34445532804108,-71.07411174414845,Entire home/apt,2,$145.00,99,10,10,10,10,10,10
13513696,https://www.airbnb.com/rooms/13513696,2BR South End Splendor w/ Private Deck,Roxbury,2118,United States,42.33909993661646,-71.0805557382492,Entire home/apt,4,$148.00,,,,,,,
13515084,https://www.airbnb.com/rooms/13515084,"Allston, Close to Harvard Business School + BU F",Allston,2134,United States,42.35720642905652,-71.12871660744072,Private room,2,$65.00,93,10,10,10,9,9,10
13515118,https://www.airbnb.com/rooms/13515118,Brighton/Allston quiet neighborhood/furnished,Brighton,2135,United States,42.35883777956932,-71.14434359488521,Private room,1,$39.00,93,10,9,10,10,9,10
13524454,https://www.airbnb.com/rooms/13524454,Private Room in Beacon Hill,Beacon Hill,2114,United States,42.360603239442625,-71.06692981913989,Private room,1,$125.00,98,10,10,10,10,10,10
13528233,https://www.airbnb.com/rooms/13528233,"Spacious, clean, modern and furnished bedroom",Brighton,2135,United States,42.34473335009529,-71.13982224636256,Private room,1,$50.00,,,,,,,
13530359,https://www.airbnb.com/rooms/13530359,Summer sublet in Allston (from 05/14),Allston,2134,United States,42.354976192352574,-71.12949326233621,Private room,1,$42.00,100,10,10,10,10,10,10
13532311,https://www.airbnb.com/rooms/13532311,*Massage Chair*Spa Shower*Downtown/Convention 37C,South Boston,2127,United States,42.33217337307697,-71.04835898763461,Entire home/apt,7,$89.00,98,10,10,10,10,9,9
13544430,https://www.airbnb.com/rooms/13544430,Boston University Graduate Students Apartment,Fenway,2215,United States,42.347683222959695,-71.1066369849853,Private room,1,$30.00,,,,,,,
13546414,https://www.airbnb.com/rooms/13546414,Walk To Beach or City 2 - Spacious Room,Dorchester,2125,United States,42.31846537116893,-71.05769179775014,Private room,5,$75.00,90,10,9,10,10,9,9
13547301,https://www.airbnb.com/rooms/13547301,Boston Large Modern Newly Renovated Bi-Level,Roslindale,2131,United States,42.28764103470109,-71.12988286590424,Entire home/apt,9,$125.00,99,10,10,10,10,9,10
13550969,https://www.airbnb.com/rooms/13550969,Minion? *Spa Shower*Massage Chair*Convention 287B,South Boston,2127,United States,42.331460364917646,-71.05311290494872,Entire home/apt,11,$149.00,99,10,10,10,10,10,10
13555596,https://www.airbnb.com/rooms/13555596,Beautifully renovated one bedroom,South Boston,2127,United States,42.3379167606542,-71.027013243917,Entire home/apt,2,$140.00,100,10,10,10,10,10,10
13557973,https://www.airbnb.com/rooms/13557973,Downtown apartment close to Ts and theatres,Downtown,2116,United States,42.35244307787374,-71.06308879803684,Private room,2,$98.00,,,,,,,
13573506,https://www.airbnb.com/rooms/13573506,North End Beauty,North End,2113,United States,42.36573999613248,-71.05541507194255,Entire home/apt,2,$559.00,,,,,,,
13578425,https://www.airbnb.com/rooms/13578425,"Small Room near Redline & Commuter Rail, Renovated",Dorchester,2121,United States,42.30469136042015,-71.07103915317346,Private room,1,$37.00,100,10,10,10,10,9,10
13585624,https://www.airbnb.com/rooms/13585624,Tree-lined Charlestown|Historic|2BR 1BA,Charlestown,2129,United States,42.37499915424139,-71.05777501469449,Entire home/apt,4,$250.00,89,9,9,10,9,10,9
13586128,https://www.airbnb.com/rooms/13586128,Penthouse Duplex|Boston's Most Desirable|3BR 1.5BA,Charlestown,2129,United States,42.37465423256758,-71.05771053837672,Entire home/apt,6,$315.00,89,9,9,10,9,10,9
13594886,https://www.airbnb.com/rooms/13594886,"Modern Guest Room, Private Bath near airport/city",East Boston,2128,United States,42.368497631824305,-71.03370610351725,Private room,2,$109.00,96,10,10,10,10,10,10
13602008,https://www.airbnb.com/rooms/13602008,"Historical home in Back Bay near BU, Fenway",Fenway,2215,United States,42.349215662189145,-71.0991031155714,Private room,4,$70.00,90,9,7,9,10,9,8
13605430,https://www.airbnb.com/rooms/13605430,Amazing 1.5 BR in the heart of the South End,South End,2118,United States,42.3433845137132,-71.06881167812554,Entire home/apt,2,$250.00,,,,,,,
13613229,https://www.airbnb.com/rooms/13613229,~*30min to Downtown*~ THE COSMOPOLITAN,Hyde Park,2136,United States,42.260393220508405,-71.1161983052528,Entire home/apt,6,$134.00,99,10,10,10,10,10,10
13613812,https://www.airbnb.com/rooms/13613812,A Very Large Room - Lt Green Room,Dorchester,2125,United States,42.32465991855066,-71.05781973014437,Private room,2,$160.00,,,,,,,
13614982,https://www.airbnb.com/rooms/13614982,Adorable 1Bd Apt in Busy Back Bay,Back Bay,2116,United States,42.349748750356035,-71.07856759744332,Entire home/apt,4,$225.00,89,9,8,9,9,10,8
13621476,https://www.airbnb.com/rooms/13621476,Sunny and Spacious in the heart of Hyde Square,Jamaica Plain,2130,United States,42.3219193625954,-71.1104717880297,Private room,2,$95.00,,,,,,,
13624929,https://www.airbnb.com/rooms/13624929,"Private Room in 1st floor apartment: Brighton, MA",Brighton,2135,United States,42.34424342355413,-71.15545336037982,Private room,4,$250.00,96,9,9,10,9,8,9
13636659,https://www.airbnb.com/rooms/13636659,Quarters™ on DOT STRB - Private Room | Shared Bath,South Boston,2127,United States,42.336158560901026,-71.0453576308181,Private room,2,$105.00,80,9,8,9,7,9,8
13640138,https://www.airbnb.com/rooms/13640138,336 Centre St Boston!,Jamaica Plain,2130,United States,42.32152083648081,-71.10741009190527,Private room,3,$29.00,88,9,7,10,10,9,10
13642024,https://www.airbnb.com/rooms/13642024,Private bed/bath in heart of Southie!,South Boston,,United States,42.332142987077425,-71.04048894690735,Private room,2,$150.00,80,10,10,10,10,10,8
13642260,https://www.airbnb.com/rooms/13642260,One bedroom apartment with a parking spot,Brighton,2135,United States,42.3401309941684,-71.15834331601809,Entire home/apt,4,$95.00,90,10,9,9,10,10,10
13650313,https://www.airbnb.com/rooms/13650313,"Massachusetts Ave, Lux 1 Bd Back Bay area",Fenway,2115,United States,42.343883911864914,-71.08735624576123,Entire home/apt,3,$174.00,100,10,10,9,10,10,9
13652374,https://www.airbnb.com/rooms/13652374,Private Room near Forest Hills T Stop,Jamaica Plain,2130,United States,42.297638124472556,-71.11399252456933,Private room,1,$27.00,,,,,,,
13652639,https://www.airbnb.com/rooms/13652639,Chic 3BR in Lower Roxbury by Sonder,Roxbury,2120,United States,42.335659436334154,-71.08520380113175,Entire home/apt,6,$277.00,93,9,10,10,9,9,9
13653016,https://www.airbnb.com/rooms/13653016,Classic 2BR in Lower Roxbury by Sonder,Roxbury,2120,United States,42.336389427163176,-71.08660455381316,Entire home/apt,4,$238.00,86,9,10,10,9,9,9
13655923,https://www.airbnb.com/rooms/13655923,Shared Apartment Near Red Line (JFK/UMASS),Dorchester,2125,United States,42.31757133723939,-71.05879598883871,Private room,2,$60.00,95,10,9,10,10,9,10
13656969,https://www.airbnb.com/rooms/13656969,Brighton - Cozy and Quiet Room in a Clean House,Brighton,2135,United States,42.35890611746758,-71.1440086182883,Private room,1,$40.00,85,8,9,10,9,9,9
13657486,https://www.airbnb.com/rooms/13657486,"Large, modern 2br, 2ba renovated 6/16 with patio",Leather District,2111,United States,42.35117447888726,-71.05730423754547,Entire home/apt,4,"$3,999.00",100,10,10,10,10,10,10
13658522,https://www.airbnb.com/rooms/13658522,Great room in the heart of Beacon Hill,Beacon Hill,2114,United States,42.35871892420606,-71.0695885859974,Entire home/apt,2,$330.00,93,10,10,10,10,10,9
13658697,https://www.airbnb.com/rooms/13658697,"Boston Cozy, safe private room in Longwood area",Mission Hill,2120,United States,42.33354189851089,-71.10021747687979,Private room,2,$80.00,,,,,,,
13669224,https://www.airbnb.com/rooms/13669224,"Beautiful, sunny 1BR apartment in prime location!",Downtown,2111,United States,42.35346053515081,-71.06314067625213,Entire home/apt,5,$169.00,94,10,9,10,10,10,10
