id,listing_url,name,neighbourhood_cleansed,zipcode,country,latitude,longitude,room_type,accommodates,price,review_scores_rating
17210305,https://www.airbnb.com/rooms/17210305,Renovated House Clean room,Roxbury,2121,United States,42.31391183,-71.09428351,Private room,1,$36.00,100
17264839,https://www.airbnb.com/rooms/17264839,Cozy townhouse close to Harvard Square,Allston,2134,United States,42.36240273,-71.13477729,Entire home/apt,6,$199.00,100
17285926,https://www.airbnb.com/rooms/17285926,Luxury & Location,South End,2116,United States,42.34664705,-71.07399259,Entire home/apt,3,$250.00,100
17430142,https://www.airbnb.com/rooms/17430142,Renovated Clean Quiet House near Orange line,Roxbury,2121,United States,42.3139143,-71.09418381,Private room,1,$38.00,100
17448181,https://www.airbnb.com/rooms/17448181,Spacious Modern 1 Bedroom/Kitchen,East Boston,2128,United States,42.37630478,-71.03269103,Entire home/apt,2,$149.00,100
17472272,https://www.airbnb.com/rooms/17472272,HUGE 3000+ sqft Home in Boston,West Roxbury,2132,United States,42.29103386,-71.14199481,Entire home/apt,14,$900.00,100
17506258,https://www.airbnb.com/rooms/17506258,Downtown Boston Luxury 880sqft Home,West End,2114,United States,42.36426966,-71.06808868,Entire home/apt,3,$225.00,100
17523630,https://www.airbnb.com/rooms/17523630,Private & serene getaway w/ driveway parking!,Jamaica Plain,2130,United States,42.31145156,-71.11938036,Entire home/apt,4,$165.00,100
17529340,https://www.airbnb.com/rooms/17529340,Perfect 1BR apt S End/B Bay border - Copley Sq,South End,2116,United States,42.3462029,-71.07344111,Entire home/apt,2,$175.00,100
17553435,https://www.airbnb.com/rooms/17553435,Convention Center/Downtown/Subway 1 bed 287-1A,South Boston,2127,United States,42.33273277,-71.05387176,Entire home/apt,5,$80.00,100
17565296,https://www.airbnb.com/rooms/17565296,"Great family house! 3 br, great location",Jamaica Plain,2130,United States,42.29474656,-71.11580974,Entire home/apt,6,$200.00,100
17607186,https://www.airbnb.com/rooms/17607186,Beautiful Apartment close to Airport/Downtown,East Boston,2128,United States,42.36692112,-71.04191753,Entire home/apt,4,$120.00,100
17609053,https://www.airbnb.com/rooms/17609053,⍟ Lofty South End Penthouse w/Street Parking! ⍟,South End,2118,United States,42.3400715,-71.07481708,Entire home/apt,4,$120.00,100
17634084,https://www.airbnb.com/rooms/17634084,Back Bay luxury for long term (30 day min.) stay,Back Bay,2116,United States,42.35147365,-71.0822941,Entire home/apt,4,$140.00,100
17690222,https://www.airbnb.com/rooms/17690222,Charming prime Brighton Studio,Brighton,2135,United States,42.3424403,-71.14700821,Entire home/apt,1,$85.00,100
17704067,https://www.airbnb.com/rooms/17704067,Great Location for your stay!,Dorchester,2125,United States,42.30826363,-71.07034203,Private room,1,$30.00,100
17729574,https://www.airbnb.com/rooms/17729574,Lux 1 Bedroom near Charles St w/gym & WiFi,West End,2114,United States,42.36496718,-71.06693818,Entire home/apt,3,$217.00,100
17806747,https://www.airbnb.com/rooms/17806747,Brand New North End Luxurious One Bedroom Condo,North End,2109,United States,42.36408658,-71.05178804,Entire home/apt,2,$116.00,100
17810293,https://www.airbnb.com/rooms/17810293,Gorgeous South End 1-Bed + Private Patio,South End,2116,United States,42.34674362,-71.07510254,Entire home/apt,2,$100.00,100
17849739,https://www.airbnb.com/rooms/17849739,Great Private Room Near T!,Dorchester,2124,United States,42.28918275,-71.06680474,Private room,1,$32.00,100
17940615,https://www.airbnb.com/rooms/17940615,Quiet apartment blocks from Newbury Street!,South End,2116,United States,42.34643154,-71.07102238,Entire home/apt,3,$190.00,100
17994861,https://www.airbnb.com/rooms/17994861,South End 2 Bed with Parking x 2,South End,2118,United States,42.34043335,-71.07905717,Entire home/apt,4,$300.00,100
18023901,https://www.airbnb.com/rooms/18023901,Large sunny room close to downtown crossing,Dorchester,2125,United States,42.32232083,-71.05683329,Private room,2,$70.00,100
18032982,https://www.airbnb.com/rooms/18032982,"Massachusetts Ave, Lux 1 Bd Back Bay area",Fenway,2115,United States,42.34383224,-71.08804975,Entire home/apt,3,$205.00,100
18043990,https://www.airbnb.com/rooms/18043990,Cozy Private Room,Roxbury,2119,United States,42.31869447,-71.09679259,Private room,1,$70.00,100
18055117,https://www.airbnb.com/rooms/18055117,Boston Strong,Dorchester,2121,United States,42.30474906,-71.07520552,Private room,1,$30.00,100
18074943,https://www.airbnb.com/rooms/18074943,Luxury apartment in Theater District,Downtown,2116,United States,42.35148708,-71.06293803,Private room,3,$169.00,100
18112658,https://www.airbnb.com/rooms/18112658,"Spacious, cozy apartment in Jamaica Plain",Jamaica Plain,2130,United States,42.30160189,-71.11557468,Entire home/apt,2,$84.00,100
18154910,https://www.airbnb.com/rooms/18154910,"Comfortable room, low cost",Allston,2134,United States,42.35487465,-71.13000942,Private room,1,$26.00,100
18170647,https://www.airbnb.com/rooms/18170647,"Great 1 bedrm apt in Boston, Longwd Med",Brighton,2135,United States,42.34006171,-71.14529359,Entire home/apt,4,$105.00,100
18213171,https://www.airbnb.com/rooms/18213171,"1 Bed Penthouse, private roof-deck. Best location",South End,2118,United States,42.3444666,-71.06953383,Entire home/apt,2,$229.00,100
18220200,https://www.airbnb.com/rooms/18220200,Near Orange Line Renovated Clean AC Easy Parking,Roxbury,2121,United States,42.31311864,-71.09454133,Private room,1,$36.00,100
18235853,https://www.airbnb.com/rooms/18235853,Artsy bedroom w/ easy downtown & Harvard access,Brighton,2135,United States,42.35278697,-71.17120958,Private room,2,$80.00,100
18255922,https://www.airbnb.com/rooms/18255922,Entire Private Apartment in Brighton 1 bed 1 bath,Brighton,2135,United States,42.34058719,-71.15415427,Entire home/apt,3,$115.00,100
18325968,https://www.airbnb.com/rooms/18325968,Classic American XL Studio w/ Balcony,Back Bay,2116,United States,42.35348452,-71.07883668,Entire home/apt,2,$114.00,100
18376729,https://www.airbnb.com/rooms/18376729,Cozy and private bedroom in the heart of Allston,Allston,2134,United States,42.348284,-71.13982734,Private room,2,$51.00,100
18377950,https://www.airbnb.com/rooms/18377950,Brighton,Brighton,2135,United States,42.34601416,-71.13771289,Private room,2,$79.00,100
18395322,https://www.airbnb.com/rooms/18395322,North End Boston/Freedom Trail,North End,2113,United States,42.36487679,-71.05497782,Entire home/apt,2,$120.00,100
18462031,https://www.airbnb.com/rooms/18462031,Marriott Boston Custom House (Club Pulse),Downtown,2109,United States,42.35884402,-71.05300064,Private room,4,$350.00,100
18517493,https://www.airbnb.com/rooms/18517493,Delightful 1BR in Seaport by Sonder,South Boston,2127,United States,42.34027808,-71.04863547,Entire home/apt,2,$175.00,100
18584891,https://www.airbnb.com/rooms/18584891,Dorchester Victorian Townhome on Redline!,Dorchester,2124,United States,42.2918237,-71.06372396,Private room,2,$65.00,100
18599691,https://www.airbnb.com/rooms/18599691,Huge Beautiful Recently Renovated Private Room,Mission Hill,2120,United States,42.33025603,-71.09961933,Private room,1,$43.00,100
18605469,https://www.airbnb.com/rooms/18605469,Adams Village private room,Dorchester,2124,United States,42.28131914,-71.05886435,Private room,2,$110.00,100
18609417,https://www.airbnb.com/rooms/18609417,"Entire Home Near Beach, Airport, & Downtown",East Boston,2128,United States,42.38059199,-71.01567932,Entire home/apt,8,$250.00,100
18613760,https://www.airbnb.com/rooms/18613760,"Bright & Cozy 1 Bedroom, Close to Subway & Airport",East Boston,2128,United States,42.37697973,-71.03353453,Entire home/apt,2,$75.00,100
18617002,https://www.airbnb.com/rooms/18617002,Artist's loft in the South End,South End,2118,United States,42.34164704,-71.06569887,Entire home/apt,4,$150.00,100
18638549,https://www.airbnb.com/rooms/18638549,Amazing Natural Light & Location in Back Bay,Back Bay,2115,United States,42.34382006,-71.08250489,Private room,2,$96.00,100
18647089,https://www.airbnb.com/rooms/18647089,"Private bed and bath in sunny, modern home",Jamaica Plain,2130,United States,42.30755372,-71.10389005,Private room,2,$65.00,100
18668081,https://www.airbnb.com/rooms/18668081,Downtown Luxury Loft,Downtown,2111,United States,42.35328119,-71.05844334,Entire home/apt,4,$150.00,100
18714825,https://www.airbnb.com/rooms/18714825,Condo in Southie,South Boston,2127,United States,42.33207809,-71.05523495,Entire home/apt,5,$250.00,100
18746930,https://www.airbnb.com/rooms/18746930,"Beautiful apartment, 2 bedrooms, child friendly",West Roxbury,2467,United States,42.30099537,-71.1670489,Entire home/apt,4,$127.00,100
18766120,https://www.airbnb.com/rooms/18766120,Historic & Charming Condo Near Beach!,Dorchester,2125,United States,42.32144667,-71.05582241,Entire home/apt,4,$92.00,100
18776123,https://www.airbnb.com/rooms/18776123,"Nice 2 BD, Quick to Downtown, Free Parking",Roxbury,2121,United States,42.31394374,-71.08379383,Entire home/apt,5,$121.00,100
18793428,https://www.airbnb.com/rooms/18793428,Back Bay Apartment,Back Bay,2115,United States,42.35056381,-71.08566888,Entire home/apt,1,$200.00,100
18810580,https://www.airbnb.com/rooms/18810580,CHINANTOWN DOWNTOWN BOSTON,Downtown,2116,United States,42.34994108,-71.06482314,Private room,2,$100.00,100
18812187,https://www.airbnb.com/rooms/18812187,Bright & Breezy Room in Jamaica Plain,Jamaica Plain,2130,United States,42.30466711,-71.10676674,Private room,1,$50.00,100
18834586,https://www.airbnb.com/rooms/18834586,Cozy Relaxing 2 Bed 2.5 Bath Townhouse,Jamaica Plain,2130,United States,42.30760184,-71.10414532,Entire home/apt,4,$250.00,100
18837576,https://www.airbnb.com/rooms/18837576,Duplex with Great City Views,South Boston,2127,United States,42.33150908,-71.05630354,Entire home/apt,6,$210.00,100
18841628,https://www.airbnb.com/rooms/18841628,Amazing Location! 2-Bedroom Apt. in Beacon Hill,Beacon Hill,2114,United States,42.3600152,-71.06457411,Entire home/apt,4,$275.00,100
18866158,https://www.airbnb.com/rooms/18866158,Cozy and Bright Apartment in Trendy Lower Mills,Mattapan,2126,United States,42.27099784,-71.07097223,Entire home/apt,4,$97.00,100
18873614,https://www.airbnb.com/rooms/18873614,BnT- BnB,Jamaica Plain,2130,United States,42.32091709,-71.11618785,Entire home/apt,2,$140.00,100
18875553,https://www.airbnb.com/rooms/18875553,The King's Bedroom,Brighton,2135,United States,42.35492852,-71.16804945,Private room,2,$60.00,100
18907659,https://www.airbnb.com/rooms/18907659,Quaint 2BR Condo Near Charleston Street!,West End,2114,United States,42.36486459,-71.06539328,Entire home/apt,5,$999.00,100
18908082,https://www.airbnb.com/rooms/18908082,Spacious 2BR Condo in the West End!,Downtown,2114,United States,42.36358223,-71.06326061,Entire home/apt,5,$999.00,100
18930894,https://www.airbnb.com/rooms/18930894,River st Private room,Mattapan,2126,United States,42.27244174,-71.07514595,Private room,2,$50.00,100
18941587,https://www.airbnb.com/rooms/18941587,"Private room, a short walk to the Charles",Brighton,2135,United States,42.36250957,-71.14246709,Private room,2,$55.00,100
18945971,https://www.airbnb.com/rooms/18945971,Delightful Downtown Boston Condo!,Back Bay,2116,United States,42.34648554,-71.07833366,Entire home/apt,3,$999.00,100
19014867,https://www.airbnb.com/rooms/19014867,Peaceful apt across from train stop 20m to Boston,Allston,2134,United States,42.35278182,-71.12461071,Entire home/apt,2,$115.00,100
19015741,https://www.airbnb.com/rooms/19015741,"Spacious Private Room, near Harvard Square 3",Allston,2134,United States,42.35898894,-71.13290691,Private room,1,$79.00,100
19019981,https://www.airbnb.com/rooms/19019981,"#3 Cozy private room near airport, downtown Boston",East Boston,2128,United States,42.39024754,-71.00897734,Private room,3,$75.00,100
19020833,https://www.airbnb.com/rooms/19020833,TheLedder1-Fullbed/2Bth 4m to city stepstoT/freepk,Dorchester,2122,United States,42.31158057,-71.06369503,Private room,2,$46.00,100
19071875,https://www.airbnb.com/rooms/19071875,Big newly renovated 3 bedroom condo in East Boston,East Boston,2128,United States,42.38025137,-71.03972979,Entire home/apt,9,$300.00,100
19084632,https://www.airbnb.com/rooms/19084632,Private Room in Back Bay Apartment!,Back Bay,2115,United States,42.3503291,-71.08704515,Private room,2,$98.00,100
19087238,https://www.airbnb.com/rooms/19087238,Charming One Bedroom With Private Garden,South End,2118,United States,42.34298797,-71.07759666,Entire home/apt,3,$180.00,100
19096176,https://www.airbnb.com/rooms/19096176,City life on quiet street close Harvard,Allston,2134,United States,42.35618564,-71.13811711,Private room,1,$45.00,100
19117781,https://www.airbnb.com/rooms/19117781,1880's Boston Townhouse on Redline!,Dorchester,2124,United States,42.29338007,-71.06377902,Private room,2,$65.00,100
19119469,https://www.airbnb.com/rooms/19119469,Bright Spacious  Cozy and Convenient,Roxbury,2119,United States,42.31748967,-71.09331584,Private room,1,$75.00,100
19121881,https://www.airbnb.com/rooms/19121881,Huge entire 3 bedrooms unit near airport& downtown,East Boston,2128,United States,42.38890636,-71.00874025,Entire home/apt,10,$249.00,100
19153136,https://www.airbnb.com/rooms/19153136,Luxury Apartment Bldg Next Door to Boston Commons,Downtown,2108,United States,42.35642216,-71.0591626,Entire home/apt,3,$189.00,100
19160014,https://www.airbnb.com/rooms/19160014,Upscale 1-BR near Fenway+ Beautiful Pool and Gym!!,Mission Hill,2130,United States,42.33023097,-71.11045285,Entire home/apt,3,$249.00,100
19174144,https://www.airbnb.com/rooms/19174144,Clean spacious modern 2BR JP condo,Jamaica Plain,2130,United States,42.30529692,-71.11146378,Entire home/apt,4,$180.00,100
19182289,https://www.airbnb.com/rooms/19182289,"Renovated House, Sunny & Clean room, New Window AC",Roxbury,2121,United States,42.31459381,-71.09253224,Private room,1,$36.00,100
19209066,https://www.airbnb.com/rooms/19209066,Logan Intl Airport - Boston II,East Boston,2128,United States,42.38990669,-71.00154803,Private room,1,$50.00,100
19229464,https://www.airbnb.com/rooms/19229464,"Simple, clean, and cozy single",Allston,2134,United States,42.35353509,-71.13824097,Private room,1,$30.00,100
19240978,https://www.airbnb.com/rooms/19240978,"Beautiful, new, airy apartment in Boston!",Brighton,2135,United States,42.35037296,-71.14920448,Private room,1,$95.00,100
19291771,https://www.airbnb.com/rooms/19291771,Modern Charles in Beacon Hill|1BR 1BA #6,Beacon Hill,2114,United States,42.3595981,-71.06981593,Entire home/apt,4,$201.00,100
19303637,https://www.airbnb.com/rooms/19303637,Beautiful Bedroom Next to Roxbury Crossing T Stop,Roxbury,2119,United States,42.32838508,-71.09469743,Private room,2,$57.00,100
19309434,https://www.airbnb.com/rooms/19309434,Charming Charles|Historic Beacon Hill|Studio #5,Beacon Hill,2114,United States,42.35928261,-71.07150325,Entire home/apt,2,$180.00,100
19311820,https://www.airbnb.com/rooms/19311820,Gorgeous Historic Home Minutes from Downtown,Jamaica Plain,2130,United States,42.31019568,-71.09904385,Entire home/apt,9,$389.00,100
19338355,https://www.airbnb.com/rooms/19338355,Back Bay Comm Ave HOLIDAY spot shopping & lights,Back Bay,2215,United States,42.34948985,-71.08935655,Entire home/apt,2,$249.00,100
19346500,https://www.airbnb.com/rooms/19346500,Brand New Modern Apartment next to HBS,Allston,2134,United States,42.35106451,-71.1307225,Entire home/apt,2,$150.00,100
19411593,https://www.airbnb.com/rooms/19411593,Stefano and Silvia’s JFK-UMASS Boston Room,Dorchester,2125,United States,42.31850897,-71.05763506,Private room,2,$79.00,100
19456107,https://www.airbnb.com/rooms/19456107,Plush & Modern 2-BR near Bostons famous Newbury St,Mission Hill,2130,United States,42.33022711,-71.11133305,Entire home/apt,5,$299.00,100
19501747,https://www.airbnb.com/rooms/19501747,2BR Beacon Hill Apartment,Downtown,2114,United States,42.35980736,-71.06282214,Entire home/apt,4,$220.00,100
19504080,https://www.airbnb.com/rooms/19504080,Stunning Newbury Street Apartment,Back Bay,2116,United States,42.35100774,-71.07741826,Entire home/apt,8,$368.00,100
19504228,https://www.airbnb.com/rooms/19504228,One Bedroom Unit in Luxury Building,South End,2118,United States,42.34332402,-71.06344428,Entire home/apt,2,$180.00,100
19530176,https://www.airbnb.com/rooms/19530176,Cozy hideout in a historical Boston neighborhood,Beacon Hill,2114,United States,42.36071488,-71.06547608,Entire home/apt,2,$160.00,100
19574477,https://www.airbnb.com/rooms/19574477,Gorgeous Audubon Circle Studios (1),Fenway,2215,United States,42.34715854,-71.10527389,Entire home/apt,2,$185.00,100
19584489,https://www.airbnb.com/rooms/19584489,Renovated modern 1 bed beside State Houe,Downtown,2108,United States,42.35930422,-71.0622705,Entire home/apt,2,$140.00,100
19602772,https://www.airbnb.com/rooms/19602772,Magnificent 3-BR close to Tufts Medical Center,Chinatown,2111,United States,42.3488676,-71.06047462,Entire home/apt,7,$220.00,100
19650995,https://www.airbnb.com/rooms/19650995,Home away from home on Washburn street #2.,Dorchester,2125,United States,42.32466503,-71.05859256,Private room,2,$99.00,100
19655883,https://www.airbnb.com/rooms/19655883,Furnished&Stylish 1 BR apt in the heart of Boston!,Jamaica Plain,2130,United States,42.32849405,-71.11038478,Entire home/apt,3,$133.00,100
19680116,https://www.airbnb.com/rooms/19680116,Furnished room in Oak square,Brighton,2135,United States,42.35386599,-71.15949674,Private room,1,$38.00,100
19696922,https://www.airbnb.com/rooms/19696922,"Elegant, Spacious 1BR near Bunker Hill Monument!!",Jamaica Plain,2130,United States,42.32971465,-71.11221227,Entire home/apt,3,$299.00,100
19777573,https://www.airbnb.com/rooms/19777573,Comfortable private room 7 min from the airport!,South Boston,2127,United States,42.33478381,-71.03310377,Private room,2,$100.00,100
19820050,https://www.airbnb.com/rooms/19820050,East Boston Oasis *King Size Bed and Private Bath*,East Boston,2128,United States,42.37992658,-71.03828473,Private room,2,$125.00,100
19842407,https://www.airbnb.com/rooms/19842407,Relaxing Oasis Close to Downtown Boston!,Jamaica Plain,2130,United States,42.31922635,-71.11635982,Private room,2,$75.00,100
19872750,https://www.airbnb.com/rooms/19872750,Your Home Away From Home,Brighton,2135,United States,42.35566603,-71.15774432,Entire home/apt,8,$249.00,100
19884146,https://www.airbnb.com/rooms/19884146,"Big, beautiful studio-like space right in Back Bay",Back Bay,2116,United States,42.35118486,-71.0828691,Private room,2,$130.00,100
19926609,https://www.airbnb.com/rooms/19926609,Modern 1BR Boston Furnished Apt + Gym!,West End,2114,United States,42.36548625,-71.06818627,Entire home/apt,3,$195.00,100
19945100,https://www.airbnb.com/rooms/19945100,Beacon Hill studio on the quaint Charles St.!,Beacon Hill,2114,United States,42.35788812,-71.06970012,Entire home/apt,1,$108.00,100
19946938,https://www.airbnb.com/rooms/19946938,Cozy & Comfy 2-BR in Boston + Great Amenities,Downtown,2114,United States,42.36284687,-71.06368012,Entire home/apt,5,$255.00,100
19982161,https://www.airbnb.com/rooms/19982161,"Cozy, Bright Studio in Back Bay/South End",South End,2116,United States,42.34530616,-71.07631065,Entire home/apt,3,$140.00,100
19996755,https://www.airbnb.com/rooms/19996755,Fantastic Apartment w Patio & Parking in South End,South End,2118,United States,42.34446243,-71.0687616,Entire home/apt,6,$375.00,100
20026196,https://www.airbnb.com/rooms/20026196,Cozy Condo Near Seaport,South Boston,2127,United States,42.33485672,-71.04107725,Entire home/apt,4,$275.00,100
20055667,https://www.airbnb.com/rooms/20055667,Newly Renovated Private Bedroom Close to  Airport,East Boston,2128,United States,42.37993353,-71.04061522,Private room,2,$100.00,100
20208589,https://www.airbnb.com/rooms/20208589,Lux 1 Bedroom Apt Near Waterfront w/wifi,West End,2114,United States,42.36403919,-71.07023528,Entire home/apt,3,$293.00,100
20215166,https://www.airbnb.com/rooms/20215166,Large/Cheerful House 5BD/3BA steps to Metro,Dorchester,2124,United States,42.29271652,-71.06668614,Entire home/apt,10,$350.00,100
20229074,https://www.airbnb.com/rooms/20229074,Great South End / Back Bay location! 1 bed condo,South End,2116,United States,42.34548052,-71.07070081,Entire home/apt,2,$298.00,100
20240991,https://www.airbnb.com/rooms/20240991,"New, colorful condo right in Longwood!",Longwood Medical Area,2115,United States,42.33519833,-71.10844562,Entire home/apt,3,$130.00,100
20268369,https://www.airbnb.com/rooms/20268369,Large Private Bedroom Close to Airport,East Boston,2128,United States,42.37821571,-71.03922743,Private room,5,$0.00,100
20281210,https://www.airbnb.com/rooms/20281210,Private Boston Apartment - Amazing View!,Downtown,2108,United States,42.35836569,-71.06208935,Entire home/apt,3,$157.00,100
20355160,https://www.airbnb.com/rooms/20355160,Plush Bluebird 2-BR Boston Apt + gym & Roof Deck,Mission Hill,2115,United States,42.33194897,-71.11110688,Entire home/apt,4,$269.00,100
20359898,https://www.airbnb.com/rooms/20359898,STYLISH. VERY QUIET. BEST LOCATION. NEXT TO TRAIN.,Jamaica Plain,2130,United States,42.31779592,-71.10684035,Entire home/apt,3,$137.00,100
20417844,https://www.airbnb.com/rooms/20417844,Private Suite in South Boston | Convenient to BCEC,South Boston,2127,United States,42.34076401,-71.05154738,Private room,4,$125.00,100
20432569,https://www.airbnb.com/rooms/20432569,Eagle Street Condo,East Boston,2128,United States,42.38250401,-71.03295355,Entire home/apt,2,$128.00,100
20445979,https://www.airbnb.com/rooms/20445979,Near Silver Line easy 2 Cambridge/Downtown/LMA/BMC,Roxbury,2119,United States,42.3273613,-71.07903747,Private room,1,$36.00,100
20482083,https://www.airbnb.com/rooms/20482083,Garden Oasis #2,Jamaica Plain,2130,United States,42.3218293,-71.11296008,Private room,1,$80.00,100
20492314,https://www.airbnb.com/rooms/20492314,Cozy Spot Near Northeastern 2.51,Roxbury,2119,United States,42.31832003,-71.08138193,Private room,2,$30.00,100
20547874,https://www.airbnb.com/rooms/20547874,Sunny Private Room in Chestnut hill,Brighton,2135,United States,42.3390233,-71.14952912,Private room,2,$49.00,100
20607519,https://www.airbnb.com/rooms/20607519,Boston Home Base: Cozy Two Bedroom,Allston,2134,United States,42.36145724,-71.13381145,Entire home/apt,4,$280.00,100
20693094,https://www.airbnb.com/rooms/20693094,Easy access to downtown Boston,Roxbury,2121,United States,42.31610101,-71.08013197,Private room,1,$60.00,100
20694962,https://www.airbnb.com/rooms/20694962,"Nice, comfy & good location.",Fenway,2215,United States,42.34510253,-71.09270277,Private room,2,$100.00,100
20704205,https://www.airbnb.com/rooms/20704205,West Roxbury private room,West Roxbury,2132,United States,42.26524096,-71.15023888,Private room,1,$90.00,100
20722221,https://www.airbnb.com/rooms/20722221,A beautiful room near public transportation!,Hyde Park,2136,United States,42.25465828,-71.12494333,Private room,1,$65.00,100
20760391,https://www.airbnb.com/rooms/20760391,Nicely Appointed Beacon Hill Studio,Beacon Hill,2108,United States,42.35757188,-71.06893039,Entire home/apt,2,$150.00,100
20786923,https://www.airbnb.com/rooms/20786923,One Bedroom Condo - Beacon Hill,Beacon Hill,,United States,42.36104657,-71.06727329,Entire home/apt,2,$175.00,100
20817162,https://www.airbnb.com/rooms/20817162,"Room in single family home, T accessible & parking",Jamaica Plain,2130,United States,42.29221218,-71.11856751,Private room,2,$40.00,100
20830104,https://www.airbnb.com/rooms/20830104,"2 Bedroom Cozy, Clean Apartment in Jamaica Plain",Mission Hill,2130,United States,42.3304475,-71.11136646,Entire home/apt,3,$73.00,100
20858051,https://www.airbnb.com/rooms/20858051,Marriott Custom House downtown Boston Waterfront,Downtown,2109,United States,42.35825504,-71.05275722,Private room,4,$199.00,100
20931766,https://www.airbnb.com/rooms/20931766,Large Victorian Condo in Jamaica Plain,Jamaica Plain,2130,United States,42.3105771,-71.11256255,Entire home/apt,6,$300.00,100
20940749,https://www.airbnb.com/rooms/20940749,Private Bedroom of Penthouse in South Boston,South Boston,2127,United States,42.33035619,-71.0565183,Private room,1,$75.00,100
20944775,https://www.airbnb.com/rooms/20944775,"Clean, Bright and Beautiful North End Apt.",North End,2113,United States,42.36349392,-71.05634548,Entire home/apt,2,$185.00,100
20967261,https://www.airbnb.com/rooms/20967261,"One bedroom, bath, kitchen to yourself!",Allston,2134,United States,42.34871788,-71.1358745,Entire home/apt,2,$120.00,100
20968661,https://www.airbnb.com/rooms/20968661,"Historical 1BR Modern Downtown Loft, All 5 Stars!",Downtown,2110,United States,42.35678293,-71.05177268,Entire home/apt,4,$299.00,100
20971424,https://www.airbnb.com/rooms/20971424,"Cozy, Sunny Apartment near Fenway Park",Fenway,2215,United States,42.34298888,-71.09470139,Entire home/apt,3,$114.00,100
20993584,https://www.airbnb.com/rooms/20993584,Super Convenient RED Room Recently Renovated!!,Brighton,2135,United States,42.35484029,-71.16459549,Private room,1,$150.00,100
21006936,https://www.airbnb.com/rooms/21006936,Becon Hill/MGH,Beacon Hill,2114,United States,42.35992696,-71.06905449,Entire home/apt,4,$130.00,100
21010620,https://www.airbnb.com/rooms/21010620,Lux 1BR Apt in Bulfinch Triangle w/gym & WiFi,Downtown,2114,United States,42.36423719,-71.06145319,Entire home/apt,3,$339.00,100
21021897,https://www.airbnb.com/rooms/21021897,Charming 1BR in Brighton by Sonder,Brighton,2135,United States,42.33760301,-71.15413077,Entire home/apt,2,$145.00,100
21096288,https://www.airbnb.com/rooms/21096288,Minutes to Downtown Boston,Dorchester,2125,United States,42.31107735,-71.05685321,Entire home/apt,6,$170.00,100
21105981,https://www.airbnb.com/rooms/21105981,-Luxury 2 bedroom Apartment by TD Gardens!,Downtown,2114,United States,42.36401505,-71.0599366,Entire home/apt,5,$180.00,100
21107373,https://www.airbnb.com/rooms/21107373,Lavishly Plush 2-BR in Boston + Great Amenities!!!,Downtown,2114,United States,42.36546485,-71.05941598,Entire home/apt,5,$180.00,100
21141934,https://www.airbnb.com/rooms/21141934,Step into the Red Line!,Dorchester,2124,United States,42.29106702,-71.06542404,Private room,1,$45.00,100
21190750,https://www.airbnb.com/rooms/21190750,2 Bed Separate Suite Pvt Bath Pvt Entry Keyless,South Boston,2127,United States,42.33332765,-71.02759407,Private room,2,$125.00,100
21253564,https://www.airbnb.com/rooms/21253564,Easy to Downtown/Longwood/Cambridge/BMC Sunny,Roxbury,2119,United States,42.32591418,-71.07933766,Private room,1,$36.00,100
21344653,https://www.airbnb.com/rooms/21344653,Sunny and Spacious 2 bed apartment in JP,Jamaica Plain,2119,United States,42.31527927,-71.0979395,Entire home/apt,6,$120.00,100
21350397,https://www.airbnb.com/rooms/21350397,Astonishing 1 Bed South End Boston's Best Location,South End,2118,United States,42.34427903,-71.06882403,Entire home/apt,3,$195.00,100
21361200,https://www.airbnb.com/rooms/21361200,2BR Contemporary Condo on Union Park in South End,South End,2118,United States,42.34364295,-71.0730831,Entire home/apt,4,$219.00,100
21371844,https://www.airbnb.com/rooms/21371844,Master suite near Downtown Boston,Roxbury,2119,United States,42.32099625,-71.09275775,Private room,2,$120.00,100
21409887,https://www.airbnb.com/rooms/21409887,Luxury condo with stellar views!,West End,2114,United States,42.36429512,-71.06351153,Entire home/apt,4,$199.00,100
21423860,https://www.airbnb.com/rooms/21423860,Newly Built Apartment with Convenient Location,Allston,2134,United States,42.35362606,-71.13532935,Entire home/apt,4,$200.00,100
21436847,https://www.airbnb.com/rooms/21436847,"Central JP—private 2 bdrm on quiet, wooded street",Jamaica Plain,2130,United States,42.31470512,-71.11154307,Entire home/apt,4,$150.00,100
21445050,https://www.airbnb.com/rooms/21445050,LUXURY BACK BAY STUDIO NEAR BERKLEY,Fenway,2215,United States,42.34783141,-71.09046898,Entire home/apt,2,$99.00,100
21445137,https://www.airbnb.com/rooms/21445137,BEACON HILL STUDIO BY MASS GENERAL HOSPITAL,Beacon Hill,2114,United States,42.35932636,-71.07030616,Entire home/apt,2,$180.00,100
21448761,https://www.airbnb.com/rooms/21448761,Private Bedroom and Bathroom in Charming South End,South End,2118,United States,42.34179783,-71.06963043,Private room,1,$150.00,100
21458043,https://www.airbnb.com/rooms/21458043,Luxury 2 bedroom with garage parking space Allston,Allston,2134,United States,42.35544894,-71.13640653,Entire home/apt,4,$95.00,100
21470225,https://www.airbnb.com/rooms/21470225,Modernly Plush Studio in The heart of Boston!! WOW,Jamaica Plain,2130,United States,42.32879072,-71.11129007,Entire home/apt,3,$128.00,100
21471048,https://www.airbnb.com/rooms/21471048,Cozy Room 3,Dorchester,2121,United States,42.30703255,-71.08013402,Private room,2,$44.00,100
